frame.time_epoch,ip.src,ip.dst,ip.proto,_ws.col.protocol,frame.len
"1744447565.487900000","192.168.1.13","23.11.215.147","17","QUIC","72"
"1744447565.498216000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447565.498216000","23.11.215.147","192.168.1.13","17","QUIC","68"
"1744447565.565865000","192.168.1.13","23.11.215.147","17","QUIC","901"
"1744447565.567173000","192.168.1.13","23.11.215.147","17","QUIC","733"
"1744447565.568173000","192.168.1.13","142.250.192.131","6","SSL","55"
"1744447565.584205000","142.250.192.131","192.168.1.13","6","TCP","66"
"1744447565.588705000","23.11.215.147","192.168.1.13","17","QUIC","72"
"1744447565.588705000","23.11.215.147","192.168.1.13","17","QUIC","73"
"1744447565.600995000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447565.601248000","192.168.1.13","23.11.215.147","17","QUIC","75"
"1744447565.690399000","23.11.215.147","192.168.1.13","17","QUIC","105"
"1744447565.690399000","23.11.215.147","192.168.1.13","17","QUIC","64"
"1744447565.690399000","23.11.215.147","192.168.1.13","17","QUIC","105"
"1744447565.690399000","23.11.215.147","192.168.1.13","17","QUIC","64"
"1744447565.693181000","192.168.1.13","23.11.215.147","17","QUIC","80"
"1744447565.732332000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447565.758741000","192.168.1.13","142.250.207.168","6","SSL","55"
"1744447565.775569000","192.168.1.13","13.107.246.58","6","SSL","55"
"1744447565.775766000","142.250.207.168","192.168.1.13","6","TCP","66"
"1744447565.795193000","13.107.246.58","192.168.1.13","6","TCP","66"
"1744447565.908970000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909424000","192.168.1.13","23.11.215.147","17","QUIC","1285"
"1744447565.909561000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909617000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909654000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909684000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909716000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909748000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909777000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909805000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909835000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909864000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909891000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.909923000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915174000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915412000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915441000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915465000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915490000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915513000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915538000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915564000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915590000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915613000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915640000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.915664000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925075000","23.11.215.147","192.168.1.13","17","QUIC","70"
"1744447565.925075000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447565.925075000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447565.925075000","23.11.215.147","192.168.1.13","17","QUIC","66"
"1744447565.925456000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925690000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925712000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925736000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925763000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925790000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925813000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925838000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925869000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925898000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925917000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447565.925938000","192.168.1.13","23.11.215.147","17","QUIC","442"
"1744447565.927854000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447565.935062000","23.11.215.147","192.168.1.13","17","QUIC","66"
"1744447565.935950000","23.11.215.147","192.168.1.13","17","QUIC","66"
"1744447566.055660000","192.168.1.13","23.11.215.147","17","QUIC","353"
"1744447566.056776000","23.11.215.147","192.168.1.13","17","QUIC","496"
"1744447566.056776000","23.11.215.147","192.168.1.13","17","QUIC","64"
"1744447566.059087000","192.168.1.13","23.11.215.147","17","QUIC","79"
"1744447566.060960000","23.11.215.147","192.168.1.13","17","QUIC","70"
"1744447566.074279000","192.168.1.13","23.11.215.147","17","QUIC","75"
"1744447566.091318000","192.168.1.13","23.11.215.147","17","QUIC","1260"
"1744447566.108352000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447566.113166000","23.11.215.147","192.168.1.13","17","QUIC","70"
"1744447566.130221000","192.168.1.13","23.11.215.147","17","QUIC","75"
"1744447566.203343000","23.11.215.147","192.168.1.13","17","QUIC","494"
"1744447566.203343000","23.11.215.147","192.168.1.13","17","QUIC","1494"
"1744447566.203343000","23.11.215.147","192.168.1.13","17","QUIC","604"
"1744447566.203343000","23.11.215.147","192.168.1.13","17","QUIC","65"
"1744447566.206296000","192.168.1.13","23.11.215.147","17","QUIC","79"
"1744447566.219168000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447566.223571000","23.11.215.147","192.168.1.13","17","QUIC","381"
"1744447566.223571000","23.11.215.147","192.168.1.13","17","QUIC","64"
"1744447566.233746000","192.168.1.13","23.11.215.147","17","QUIC","79"
"1744447566.249599000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447566.265445000","192.168.1.13","103.57.86.12","17","DNS","91"
"1744447566.265709000","192.168.1.13","103.57.86.12","17","DNS","91"
"1744447566.270138000","103.57.86.12","192.168.1.13","17","DNS","165"
"1744447566.270138000","103.57.86.12","192.168.1.13","17","DNS","164"
"1744447566.270738000","192.168.1.13","20.50.73.9","6","TCP","66"
"1744447566.326495000","192.168.1.13","216.239.38.178","6","SSL","55"
"1744447566.344693000","216.239.38.178","192.168.1.13","6","TCP","66"
"1744447566.415861000","20.50.73.9","192.168.1.13","6","TCP","66"
"1744447566.416008000","192.168.1.13","20.50.73.9","6","TCP","54"
"1744447566.416756000","192.168.1.13","20.50.73.9","6","SSL","1494"
"1744447566.416756000","192.168.1.13","20.50.73.9","6","TLSv1.2","451"
"1744447566.460704000","192.168.1.13","142.250.76.194","6","SSL","55"
"1744447566.481158000","142.250.76.194","192.168.1.13","6","TCP","66"
"1744447566.572655000","20.50.73.9","192.168.1.13","6","TCP","54"
"1744447566.572655000","20.50.73.9","192.168.1.13","6","TLSv1.3","153"
"1744447566.576317000","192.168.1.13","20.50.73.9","6","TLSv1.3","737"
"1744447566.636373000","192.168.1.13","142.250.183.195","6","SSL","55"
"1744447566.653926000","142.250.183.195","192.168.1.13","6","TCP","66"
"1744447566.723557000","20.50.73.9","192.168.1.13","6","TLSv1.3","1506"
"1744447566.723557000","20.50.73.9","192.168.1.13","6","TCP","1506"
"1744447566.723557000","20.50.73.9","192.168.1.13","6","TCP","1506"
"1744447566.723557000","20.50.73.9","192.168.1.13","6","TCP","1506"
"1744447566.723557000","20.50.73.9","192.168.1.13","6","TLSv1.3","652"
"1744447566.723812000","192.168.1.13","20.50.73.9","6","TCP","54"
"1744447566.730459000","192.168.1.13","20.50.73.9","6","TLSv1.3","128"
"1744447566.731011000","192.168.1.13","20.50.73.9","6","TLSv1.3","146"
"1744447566.731287000","192.168.1.13","20.50.73.9","6","TLSv1.3","748"
"1744447566.731516000","192.168.1.13","20.50.73.9","6","TLSv1.3","1177"
"1744447566.779606000","192.168.1.13","23.11.215.147","17","QUIC","352"
"1744447566.844897000","192.168.1.13","23.11.215.147","17","QUIC","352"
"1744447566.848181000","23.11.215.147","192.168.1.13","17","QUIC","70"
"1744447566.850085000","23.11.215.147","192.168.1.13","17","QUIC","68"
"1744447566.850376000","192.168.1.13","23.11.215.147","17","QUIC","74"
"1744447566.905328000","20.50.73.9","192.168.1.13","6","TCP","54"
"1744447566.905328000","20.50.73.9","192.168.1.13","6","TLSv1.3","157"
"1744447566.905328000","20.50.73.9","192.168.1.13","6","TLSv1.3","116"
"1744447566.905328000","20.50.73.9","192.168.1.13","6","TLSv1.3","85"
"1744447566.905438000","192.168.1.13","20.50.73.9","6","TCP","54"
"1744447566.906984000","192.168.1.13","20.50.73.9","6","TLSv1.3","85"
"1744447566.948366000","23.11.215.147","192.168.1.13","17","QUIC","518"
"1744447566.948366000","23.11.215.147","192.168.1.13","17","QUIC","1428"
"1744447566.948366000","23.11.215.147","192.168.1.13","17","QUIC","65"
"1744447566.950768000","192.168.1.13","23.11.215.147","17","QUIC","79"
"1744447566.962763000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447567.072243000","192.168.1.13","23.11.215.147","17","QUIC","353"
"1744447567.107119000","20.50.73.9","192.168.1.13","6","TLSv1.3","339"
"1744447567.107119000","23.11.215.147","192.168.1.13","17","QUIC","70"
"1744447567.120417000","192.168.1.13","23.11.215.147","17","QUIC","75"
"1744447567.158466000","192.168.1.13","20.50.73.9","6","TCP","54"
"1744447567.198426000","20.50.73.9","192.168.1.13","6","TCP","54"
"1744447567.219678000","23.11.215.147","192.168.1.13","17","QUIC","156"
"1744447567.219678000","23.11.215.147","192.168.1.13","17","QUIC","1494"
"1744447567.219678000","23.11.215.147","192.168.1.13","17","QUIC","141"
"1744447567.219678000","23.11.215.147","192.168.1.13","17","QUIC","65"
"1744447567.222375000","192.168.1.13","23.11.215.147","17","QUIC","79"
"1744447567.233334000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447567.512482000","192.168.1.13","23.11.215.147","17","QUIC","355"
"1744447567.540513000",,,,"ARP","60"
"1744447567.540513000",,,,"ARP","60"
"1744447567.540513000",,,,"ARP","60"
"1744447567.540513000",,,,"ARP","60"
"1744447567.540513000",,,,"ARP","60"
"1744447567.540513000",,,,"ARP","60"
"1744447567.540513000",,,,"ARP","60"
"1744447567.540513000",,,,"ARP","60"
"1744447567.540513000","23.11.215.147","192.168.1.13","17","QUIC","72"
"1744447567.540541000",,,,"ARP","42"
"1744447567.550616000","192.168.1.13","23.11.215.147","17","QUIC","75"
"1744447567.678026000","23.11.215.147","192.168.1.13","17","QUIC","156"
"1744447567.679324000","23.11.215.147","192.168.1.13","17","QUIC","1494"
"1744447567.679515000","192.168.1.13","23.11.215.147","17","QUIC","79"
"1744447567.680046000","23.11.215.147","192.168.1.13","17","QUIC","677"
"1744447567.680485000","23.11.215.147","192.168.1.13","17","QUIC","65"
"1744447567.683902000","192.168.1.13","23.11.215.147","17","QUIC","75"
"1744447567.696018000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447567.806705000","192.168.1.13","172.67.6.3","6","SSL","55"
"1744447567.821061000","172.67.6.3","192.168.1.13","6","TCP","66"
"1744447567.822759000","192.168.1.13","23.11.215.32","6","SSL","55"
"1744447567.840017000","23.11.215.32","192.168.1.13","6","TCP","66"
"1744447568.142612000","192.168.1.13","20.50.73.9","6","TLSv1.3","258"
"1744447568.144768000","192.168.1.13","20.50.73.9","6","TLSv1.3","1177"
"1744447568.223350000","192.168.1.13","172.67.6.3","6","TCP","55"
"1744447568.271456000","192.168.1.13","104.22.27.181","6","TCP","55"
"1744447568.276149000","104.22.27.181","192.168.1.13","6","TCP","66"
"1744447568.287602000","192.168.1.13","142.250.192.131","6","TCP","55"
"1744447568.287670000","192.168.1.13","142.250.183.195","6","TCP","55"
"1744447568.290357000","20.50.73.9","192.168.1.13","6","TCP","54"
"1744447568.292198000","20.50.73.9","192.168.1.13","6","TLSv1.3","134"
"1744447568.304196000","142.250.192.131","192.168.1.13","6","TCP","66"
"1744447568.304196000","142.250.183.195","192.168.1.13","6","TCP","66"
"1744447568.335685000","192.168.1.13","20.50.73.9","6","TCP","54"
"1744447568.367990000","192.168.1.13","151.101.0.176","6","TCP","55"
"1744447568.396750000","151.101.0.176","192.168.1.13","6","TCP","66"
"1744447568.463212000","192.168.1.13","40.119.213.159","6","TCP","55"
"1744447568.463255000","192.168.1.13","142.251.42.35","6","TCP","55"
"1744447568.479647000","142.251.42.35","192.168.1.13","6","TCP","66"
"1744447568.530383000","40.119.213.159","192.168.1.13","6","TCP","66"
"1744447569.947945000","192.168.1.13","103.57.86.12","17","DNS","73"
"1744447569.954199000","192.168.1.13","103.57.86.12","17","DNS","73"
"1744447570.161554000",,,,"ARP","60"
"1744447570.161602000",,,,"ARP","42"
"1744447570.188724000",,,,"ARP","60"
"1744447570.188724000",,,,"ARP","60"
"1744447570.188724000",,,,"ARP","60"
"1744447570.188724000",,,,"ARP","60"
"1744447570.188724000",,,,"ARP","60"
"1744447570.188724000",,,,"ARP","60"
"1744447570.188724000",,,,"ARP","60"
"1744447570.188724000","103.57.86.12","192.168.1.13","17","DNS","149"
"1744447570.188724000","103.57.86.12","192.168.1.13","17","DNS","149"
"1744447570.401825000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447571.054331000","192.168.1.13","23.11.215.147","17","QUIC","1285"
"1744447571.054794000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054820000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054836000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054851000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054866000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054881000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054895000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054911000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054925000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054941000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054957000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.054972000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.055002000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060506000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060598000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060640000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060675000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060706000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060731000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060753000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060774000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060793000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.060812000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.084606000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.084904000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.084982000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085034000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085073000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085107000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085146000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085187000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085225000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085268000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085317000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085357000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085400000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.085440000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.101894000","23.11.215.147","192.168.1.13","17","QUIC","71"
"1744447571.101894000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447571.101894000","23.11.215.147","192.168.1.13","17","QUIC","66"
"1744447571.101894000","23.11.215.147","192.168.1.13","17","QUIC","66"
"1744447571.101894000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447571.102232000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.102784000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.102840000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.102870000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.102905000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.107855000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.108273000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.108309000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.108336000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.108370000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.108396000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.108422000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.108450000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.108480000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.108509000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124190000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124671000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124730000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124773000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124810000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124839000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124868000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124900000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124931000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124960000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.124988000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125016000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125044000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125072000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125098000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125125000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125151000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125183000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125211000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125240000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125272000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125298000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.125324000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.133869000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447571.133869000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447571.133869000","23.11.215.147","192.168.1.13","17","QUIC","66"
"1744447571.134636000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.135170000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.135243000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.135298000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.140578000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141170000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141239000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141291000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141333000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141373000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141412000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141448000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141493000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141537000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141624000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141656000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141692000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.141727000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.149330000","23.11.215.147","192.168.1.13","17","QUIC","66"
"1744447571.149330000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447571.149330000","23.11.215.147","192.168.1.13","17","QUIC","68"
"1744447571.149330000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447571.149330000","23.11.215.147","192.168.1.13","17","QUIC","68"
"1744447571.149691000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150252000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150328000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150384000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150425000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150462000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150505000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150614000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150664000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150702000","192.168.1.13","23.11.215.147","17","QUIC","1292"
"1744447571.150744000","192.168.1.13","23.11.215.147","17","QUIC","929"
"1744447571.169000000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447571.169000000","23.11.215.147","192.168.1.13","17","QUIC","68"
"1744447571.169000000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447571.169000000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447571.300316000","23.11.215.147","192.168.1.13","17","QUIC","273"
"1744447571.300316000","23.11.215.147","192.168.1.13","17","QUIC","64"
"1744447571.303284000","192.168.1.13","23.11.215.147","17","QUIC","80"
"1744447571.331282000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447572.148504000","54.187.119.242","192.168.1.13","6","TLSv1.2","100"
"1744447572.148504000","54.187.119.242","192.168.1.13","6","TLSv1.2","85"
"1744447572.148504000","54.187.119.242","192.168.1.13","6","TCP","54"
"1744447572.148711000","192.168.1.13","54.187.119.242","6","TCP","54"
"1744447572.149422000","192.168.1.13","54.187.119.242","6","TCP","54"
"1744447572.462377000","54.187.119.242","192.168.1.13","6","TCP","54"
"1744447572.695108000","192.168.1.13","104.18.31.173","6","TCP","55"
"1744447572.710602000","192.168.1.13","142.250.192.110","6","TCP","55"
"1744447572.741701000","104.18.31.173","192.168.1.13","6","TCP","66"
"1744447572.741701000","142.250.192.110","192.168.1.13","6","TCP","66"
"1744447572.847809000",,,,"ARP","60"
"1744447572.847809000",,,,"ARP","60"
"1744447572.847809000",,,,"ARP","60"
"1744447572.847809000",,,,"ARP","60"
"1744447572.847809000",,,,"ARP","60"
"1744447572.847809000",,,,"ARP","60"
"1744447572.847809000",,,,"ARP","60"
"1744447572.847809000",,,,"ARP","60"
"1744447572.847855000",,,,"ARP","42"
"1744447574.333789000","192.168.1.13","18.155.99.90","6","TCP","55"
"1744447574.362322000","18.155.99.90","192.168.1.13","6","TCP","66"
"1744447574.797416000","192.168.1.13","151.101.0.176","6","TCP","55"
"1744447574.853929000","151.101.0.176","192.168.1.13","6","TCP","66"
"1744447575.164059000","192.168.1.13","34.144.254.29","6","TCP","55"
"1744447575.279947000","34.144.254.29","192.168.1.13","6","TCP","66"
"1744447576.541135000",,,,"ARP","60"
"1744447576.541135000",,,,"ARP","60"
"1744447576.541135000",,,,"ARP","60"
"1744447576.541135000",,,,"ARP","60"
"1744447576.541135000",,,,"ARP","60"
"1744447576.541135000",,,,"ARP","60"
"1744447576.541135000",,,,"ARP","60"
"1744447576.541135000",,,,"ARP","60"
"1744447576.541183000",,,,"ARP","42"
"1744447577.914189000","192.168.1.13","34.144.254.29","6","TCP","55"
"1744447577.963056000","34.144.254.29","192.168.1.13","6","TCP","66"
"1744447578.569423000","192.168.1.13","4.186.13.244","6","TLSv1.2","105"
"1744447578.607912000","4.186.13.244","192.168.1.13","6","TLSv1.2","94"
"1744447578.664410000","192.168.1.13","4.186.13.244","6","TCP","54"
"1744447579.096841000",,,,"ARP","60"
"1744447579.096841000",,,,"ARP","60"
"1744447579.096841000",,,,"ARP","60"
"1744447579.096841000",,,,"ARP","60"
"1744447579.096841000",,,,"ARP","60"
"1744447579.096841000",,,,"ARP","60"
"1744447579.096841000",,,,"ARP","60"
"1744447579.097177000",,,,"ARP","42"
"1744447579.304554000","192.168.1.13","142.250.77.78","6","TCP","55"
"1744447580.006745000","192.168.1.13","40.104.66.130","6","TCP","54"
"1744447580.480237000","192.168.1.13","23.11.215.147","17","QUIC","356"
"1744447580.509367000","23.11.215.147","192.168.1.13","17","QUIC","71"
"1744447580.516468000","192.168.1.13","23.11.215.147","17","QUIC","75"
"1744447580.783815000","192.168.1.13","23.11.215.147","17","QUIC","356"
"1744447580.807862000","23.11.215.147","192.168.1.13","17","QUIC","523"
"1744447580.807862000","23.11.215.147","192.168.1.13","17","QUIC","1494"
"1744447580.807862000","23.11.215.147","192.168.1.13","17","QUIC","264"
"1744447580.807862000","23.11.215.147","192.168.1.13","17","QUIC","65"
"1744447580.807862000","23.11.215.147","192.168.1.13","17","QUIC","523"
"1744447580.808308000","192.168.1.13","23.11.215.147","17","QUIC","81"
"1744447580.809631000","23.11.215.147","192.168.1.13","17","QUIC","72"
"1744447580.810061000","192.168.1.13","23.11.215.147","17","QUIC","76"
"1744447580.829203000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447580.958367000","23.11.215.147","192.168.1.13","17","QUIC","523"
"1744447580.958367000","23.11.215.147","192.168.1.13","17","QUIC","1494"
"1744447580.958367000","23.11.215.147","192.168.1.13","17","QUIC","423"
"1744447580.958367000","23.11.215.147","192.168.1.13","17","QUIC","65"
"1744447580.960068000","192.168.1.13","23.11.215.147","17","QUIC","80"
"1744447580.977051000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447580.986304000","192.168.1.13","23.11.215.147","17","QUIC","302"
"1744447581.007986000","23.11.215.147","192.168.1.13","17","QUIC","72"
"1744447581.014785000","192.168.1.13","23.11.215.147","17","QUIC","75"
"1744447581.123141000","23.11.215.147","192.168.1.13","17","QUIC","147"
"1744447581.123141000","23.11.215.147","192.168.1.13","17","QUIC","70"
"1744447581.123141000","23.11.215.147","192.168.1.13","17","QUIC","64"
"1744447581.124854000","192.168.1.13","23.11.215.147","17","QUIC","80"
"1744447581.125208000","192.168.1.13","103.57.86.12","17","DNS","105"
"1744447581.163711000","192.168.1.13","103.57.86.36","17","DNS","105"
"1744447581.165790000","23.11.215.147","192.168.1.13","17","QUIC","67"
"1744447581.165790000","103.57.86.12","192.168.1.13","17","DNS","165"
